customer_id,customer_name,gender,age,city,state,join_date,plan_id,contract_type,internet_service,tenure_months,churn
1908,Yasti Chowdhury,Male,54,Phusro,Maharashtra,2022-07-28,1,Annual,Fiber,39,Yes
1909,Ishaan Gour,Female,56,Coimbatore,Delhi,2022-04-27,3,Monthly,5G,39,No
1910,Reva Bala,Male,51,Jorhat,Maharashtra,2021-04-20,4,Monthly,Fiber,38,No
1911,Lakshmi Rao,Female,50,Nandyal,Madhya Pradesh,2023-10-16,3,Annual,5G,19,No
1912,Nidhi Kurian,Female,61,,Maharashtra,2022-02-10,2,Annual,DSL,43,No
1913,Sai Nagarajan,Female,59,Ozhukarai,Gujarat,2021-11-05,1,Annual,5G,1,Yes
1914,Kabir Kakar,Female,57,Tadepalligudem,Delhi,2021-06-09,1,Annual,DSL,38,No
1915,Benjamin Butala,Female,50,Malda,Maharashtra,2023-04-24,4,Two-Year,Fiber,13,No
1916,Hritik Barad,Female,29,Pali,Madhya Pradesh,2021-02-24,2,Monthly,None,57,No
1917,Peter Guha,Female,19,Siwan,Madhya Pradesh,2023-01-31,1,Monthly,Fiber,50,No
1918,Vanya Murty,Female,45,Madhyamgram,Tamil Nadu,2021-09-13,3,Annual,Fiber,34,Yes
1919,Charan Menon,Male,27,Berhampore,Madhya Pradesh,2022-06-18,1,Two-Year,DSL,58,Yes
1920,Rehaan Bhatt,Male,39,Patna,Delhi,2022-02-26,4,Annual,None,17,No
1921,Ryan Char,Male,34,Ahmedabad,Madhya Pradesh,2023-08-04,3,Monthly,Fiber,32,No
1922,Sanaya Arora,Male,43,Chennai,Gujarat,2023-08-20,1,Monthly,DSL,49,Yes
1923,Ansh Kari,Female,20,Haridwar,Karnataka,2023-03-24,4,Monthly,DSL,34,No
1924,Wridesh Das,Male,24,Pali,Gujarat,2023-06-06,2,Monthly,Fiber,33,No
1925,Rishi Shankar,Female,61,Allahabad,Rajasthan,2021-09-21,3,Annual,DSL,44,Yes
1926,Ridhi Bahri,Male,25,Asansol,Gujarat,2023-01-18,3,Monthly,DSL,28,No
1927,Indali Bal,Male,37,Raipur,Delhi,2023-04-13,2,Monthly,DSL,44,No
1928,Advay Krish,Male,29,Jaipur,Delhi,2021-08-21,3,Monthly,Fiber,59,No
1929,Gaurav Chaudhary,Female,52,Kulti,Tamil Nadu,2022-11-11,4,Monthly,None,29,No
1930,Mekhala Hayer,Male,34,Davanagere,Madhya Pradesh,2021-08-21,2,Monthly,Fiber,54,Yes
1931,Varsha Talwar,Female,45,Hyderabad,Tamil Nadu,2025-03-21,1,Monthly,DSL,37,No
1932,Ladli Raj,Female,58,Jalandhar,Delhi,2023-12-05,4,Annual,5G,24,Yes
1933,Jai Kade,Male,27,Ballia,Madhya Pradesh,2022-07-12,2,Annual,Fiber,48,No
1934,Jeremiah Choudhary,Male,39,Chittoor,Delhi,2023-07-02,1,Monthly,Fiber,16,No
1935,Vihaan Kade,Male,55,Guntur,Delhi,2022-11-12,4,Monthly,Fiber,13,Yes
1936,Orinder Venkatesh,Female,50,Gwalior,Karnataka,2024-12-30,4,Two-Year,5G,26,No
1937,Ayaan Rajan,Male,39,Agra,Gujarat,2021-12-01,3,Monthly,,7,No
1938,Ikbal Deshpande,Female,61,Gorakhpur,Tamil Nadu,2022-02-08,3,Annual,5G,44,No
1939,Saumya Bail,Female,54,Nizamabad,Tamil Nadu,2024-04-02,2,Monthly,,14,No
1940,Shaurya Mukhopadhyay,Male,30,Shivpuri,Maharashtra,2021-09-13,1,Monthly,None,52,No
1941,Girindra Palla,Male,44,Lucknow,Rajasthan,2023-12-26,4,Monthly,Fiber,32,No
1942,Yashodhara Kaul,Female,32,Kishanganj,Karnataka,2023-10-17,4,Monthly,5G,41,No
1943,Bahadurjit Iyer,Female,39,Warangal,Delhi,2023-07-30,2,Monthly,Fiber,11,No
1944,Aashi Keer,Female,47,Kanpur,Delhi,2023-02-11,3,Annual,Fiber,32,No
1945,Upasna Ravel,Male,60,Gwalior,Karnataka,2023-08-04,4,Monthly,Fiber,11,No
1946,Pavani Halder,Female,57,Gudivada,Madhya Pradesh,2024-01-17,4,Two-Year,Fiber,20,No
1947,Zinal Ramachandran,Male,54,Sasaram,Tamil Nadu,2024-06-17,3,Two-Year,Fiber,57,No
1948,Hardik Vora,Female,51,,Delhi,2021-11-07,1,Annual,Fiber,52,Yes
1949,Januja Kohli,Female,61,Gopalpur,Rajasthan,2025-05-14,1,Annual,Fiber,34,No
1950,Zansi Agate,Male,51,Bardhaman,Maharashtra,2022-11-13,3,Monthly,DSL,47,No
1951,Nikita Vala,Female,65,Anand,Tamil Nadu,2024-07-05,4,Annual,Fiber,50,Yes
1952,Lakshmi Parsa,Male,52,Ujjain,Gujarat,2025-05-01,3,Two-Year,DSL,54,No
1953,Lila Tripathi,Male,59,Pondicherry,Rajasthan,2025-03-18,1,Monthly,None,22,No
1954,Vasana Padmanabhan,Female,36,Dharmavaram,Karnataka,2024-12-28,2,Monthly,Fiber,23,Yes
1955,Charvi Kulkarni,Male,25,Khandwa,Tamil Nadu,2021-05-09,2,Monthly,Fiber,29,No
1956,Nisha Dutta,Male,56,Erode,Gujarat,2023-02-20,1,Annual,Fiber,12,No
1957,Umang Sodhi,Female,50,New Delhi,Maharashtra,2021-11-22,1,Monthly,5G,39,No
1958,Vasatika Tailor,Male,61,Raipur,Madhya Pradesh,2023-03-01,1,Monthly,Fiber,31,No
1959,Girik Bhatia,Male,45,Firozabad,Karnataka,2021-01-17,3,Annual,Fiber,29,No
1960,Damyanti Parekh,Male,54,Hubli–Dharwad,Madhya Pradesh,2022-11-30,2,Monthly,5G,31,No
1961,Yash Balay,Female,65,Varanasi,Rajasthan,2023-10-06,1,Annual,Fiber,12,No
1962,Onveer Anand,Male,42,Ujjain,Delhi,2021-12-08,4,Monthly,DSL,35,No
1963,Bhavna Korpal,Female,53,Agra,Madhya Pradesh,2023-09-30,2,Monthly,Fiber,42,Yes
1964,Jagrati Desai,Female,34,,Delhi,2023-04-18,3,Monthly,Fiber,55,No
1965,Rohan Savant,Male,41,Imphal,Rajasthan,2022-09-20,4,Annual,Fiber,57,No
1966,Hiral Oza,Male,38,Rewa,Gujarat,2023-02-10,3,Two-Year,DSL,41,Yes
1967,Wahab Nori,Male,19,Vijayawada,Tamil Nadu,2023-05-28,1,Monthly,5G,27,Yes
1968,Isaac Chaudhari,Female,48,Proddatur,Maharashtra,2024-06-26,1,Monthly,Fiber,15,No
1969,Meera Nigam,Male,61,Alappuzha,Gujarat,2022-12-11,1,Two-Year,Fiber,30,Yes
1970,Lakshmi Tank,Male,50,Mysore,Maharashtra,2023-04-29,4,Annual,Fiber,7,No
1971,Zinal Bal,Male,47,Agartala,Madhya Pradesh,2023-01-09,1,Monthly,Fiber,36,No
1972,Umang Lad,Male,29,Shimla,Maharashtra,2021-06-26,2,Annual,DSL,46,No
1973,Kai Boase,Male,61,,Madhya Pradesh,2023-08-04,1,Two-Year,5G,24,Yes
1974,Ojasvi Ratta,Female,29,Thiruvananthapuram,Maharashtra,2021-12-23,2,Monthly,Fiber,18,No
1975,Alexander Kapur,Female,68,Hubli–Dharwad,Karnataka,2022-05-10,4,Monthly,DSL,24,Yes
1976,Mason Kale,Male,66,Narasaraopet,Gujarat,2021-02-04,3,Monthly,5G,32,No
1977,Neelima Agate,Male,69,Sangli-Miraj & Kupwad,Karnataka,2024-12-01,3,Annual,DSL,12,No
1978,Raagini Prakash,Male,41,Kamarhati,Tamil Nadu,2023-03-29,2,Monthly,DSL,28,Yes
1979,Nirja Kamdar,Male,41,Lucknow,Tamil Nadu,2021-01-10,4,Two-Year,DSL,11,No
1980,Jagdish Malhotra,Female,28,Davanagere,Delhi,2023-09-13,2,Annual,Fiber,3,No
1981,Urmi Pal,Male,30,Vijayawada,Delhi,2022-06-15,1,Annual,Fiber,37,No
1982,Aadi Mukherjee,Female,44,Sonipat,Delhi,2025-04-08,1,Monthly,Fiber,3,No
1983,Forum Sachar,Female,25,Durg,Rajasthan,2021-04-05,1,Two-Year,Fiber,29,No
1984,Harsh Bawa,Male,27,Panchkula,Tamil Nadu,2022-07-30,3,Monthly,5G,32,No
1985,Kamya Bhattacharyya,Female,25,Tiruppur,Maharashtra,2022-03-26,2,Monthly,DSL,54,No
1986,Xalak Nayar,Female,37,Dharmavaram,Madhya Pradesh,2024-05-28,4,Two-Year,5G,38,No
1987,Faris Sharma,Female,25,Belgaum,Rajasthan,2023-10-15,2,Two-Year,Fiber,31,No
1988,Garima Bhatti,Female,26,Hindupur,Maharashtra,2021-04-06,2,Monthly,5G,56,No
1989,Ayaan Apte,Male,24,Dharmavaram,Gujarat,2023-05-15,2,Monthly,Fiber,1,No
1990,Hardik Tata,Male,31,Anand,Tamil Nadu,2024-11-05,1,Monthly,Fiber,37,No
1991,Abhiram Narayan,Female,45,Kolkata,Madhya Pradesh,2022-10-31,1,Two-Year,DSL,21,No
1992,Radhika Venkataraman,Male,19,Anantapuram,Madhya Pradesh,2021-07-26,2,Two-Year,None,46,Yes
1993,Tristan Bains,Male,60,Karnal,Madhya Pradesh,2023-04-30,1,Monthly,DSL,41,No
1994,Urvashi Prakash,Male,25,Aurangabad,Delhi,2021-09-03,3,Annual,DSL,42,No
1995,Urvi Mammen,Male,30,Deoghar,Madhya Pradesh,2025-03-14,1,Annual,DSL,20,No
1996,Divya Sankar,Male,38,Shimla,Madhya Pradesh,2023-06-03,3,Monthly,DSL,54,No
1997,Nathan Varghese,Female,64,Bhind,Tamil Nadu,2021-03-24,3,Annual,Fiber,60,No
1998,Lekha Choudhary,Male,45,Hospet,Maharashtra,2021-11-13,2,Monthly,DSL,11,Yes
1999,Upma Sridhar,Male,52,Aurangabad,Rajasthan,2022-10-07,2,Annual,DSL,59,No
2000,Viraj Barman,Male,40,Shivpuri,Rajasthan,2024-02-03,1,Monthly,5G,10,Yes
2001,Libni Gour,Male,63,Naihati,Maharashtra,2022-01-05,4,Annual,Fiber,55,Yes
2002,Bhanumati Prabhakar,Female,32,Baranagar,Karnataka,2023-01-19,2,Monthly,,3,Yes
2003,Sathvik Reddy,Female,19,Dehri,Karnataka,2022-09-22,3,Monthly,,60,No
2004,Warda Desai,Female,68,Kadapa,Gujarat,2021-06-29,3,Monthly,Fiber,48,No
2005,Aarna Verma,Female,29,Bhimavaram,Tamil Nadu,2022-08-25,1,Annual,DSL,54,No
2006,Ojasvi Chokshi,Male,69,Mango,Karnataka,2022-08-23,3,Monthly,5G,14,No
2007,Zansi Tandon,Female,53,Sasaram,Karnataka,2024-01-12,2,Annual,DSL,45,Yes
2008,Tanish Chokshi,Male,20,Rohtak,Tamil Nadu,2025-04-05,1,Monthly,Fiber,45,Yes
2009,Anika Barad,Male,22,Uluberia,Maharashtra,2023-04-21,1,Annual,5G,31,Yes
2010,Nathan Ratta,Male,20,Vadodara,Gujarat,2025-03-05,4,Monthly,None,35,No
2011,Vasana Dhaliwal,Male,64,Hapur,Gujarat,2021-12-14,1,Monthly,Fiber,60,Yes
2012,Gautami Rama,Male,36,Panvel,Gujarat,2024-07-19,4,Monthly,5G,54,Yes
2013,Sarthak Mani,Female,19,Warangal,Karnataka,2021-11-27,2,Monthly,DSL,49,No
2014,Chameli Brar,Female,61,Udupi,Maharashtra,2022-09-02,3,Annual,DSL,9,Yes
2015,Vasatika Sridhar,Female,54,Shahjahanpur,Gujarat,2023-01-14,2,Annual,5G,54,No
2016,Charles Grover,Female,34,Pimpri-Chinchwad,Tamil Nadu,2022-07-23,1,Monthly,None,6,No
2017,Liam Savant,Male,31,Medininagar,Gujarat,2022-01-24,4,Annual,Fiber,29,No
2018,Samarth Raghavan,Female,45,Davanagere,Rajasthan,2023-08-29,3,Monthly,Fiber,52,No
2019,Advaith Murthy,Male,44,Mehsana,Delhi,2023-01-17,1,Monthly,5G,46,No
2020,Hitesh Sama,Female,27,Sagar,Maharashtra,2021-05-17,2,Annual,DSL,53,No
2021,Gautami Viswanathan,Male,20,Warangal,Delhi,2024-10-16,1,Monthly,Fiber,52,No
2022,Avi Goel,Male,53,Moradabad,Maharashtra,2021-10-09,4,Annual,None,22,No
2023,Qabil Sant,Female,55,Visakhapatnam,Madhya Pradesh,2024-05-10,2,Two-Year,Fiber,55,No
2024,Ijaya Parikh,Male,42,Ratlam,Tamil Nadu,2023-10-16,1,Monthly,DSL,49,Yes
2025,Oeshi Tandon,Male,39,Kadapa,Madhya Pradesh,2023-01-14,4,Annual,DSL,46,Yes
2026,Yashoda Sodhi,Female,65,Ulhasnagar,Karnataka,2022-06-15,1,Two-Year,DSL,3,No
2027,Ekaja Wali,Male,56,Muzaffarnagar,Karnataka,2021-01-16,4,Monthly,,2,No
2028,Shivansh Yadav,Female,64,Avadi,Madhya Pradesh,2023-10-02,1,Monthly,Fiber,59,No
2029,Chameli Mohan,Female,47,Singrauli,Maharashtra,2022-07-22,2,Monthly,Fiber,28,Yes
2030,Alexander Kalla,Female,38,Karawal Nagar,Gujarat,2024-02-12,2,Annual,5G,37,No
2031,Amaira Cheema,Male,47,Raichur,Delhi,2023-12-28,2,Annual,,56,No
2032,Patrick Kalla,Male,45,Motihari,Tamil Nadu,2021-01-30,2,Annual,5G,5,No
2033,Ryan Gokhale,Male,48,Jhansi,Gujarat,2025-03-23,2,Annual,DSL,9,Yes
2034,Kashvi Bansal,Female,69,Bokaro,Karnataka,2022-10-26,3,Annual,Fiber,32,Yes
2035,Arjun Pillai,Male,43,,Gujarat,2023-09-26,1,Monthly,None,17,Yes
2036,Zaitra Mukherjee,Female,60,Khandwa,Madhya Pradesh,2023-05-25,2,Two-Year,Fiber,11,No
2037,Vedika Yogi,Female,39,Ghaziabad,Madhya Pradesh,2021-01-22,3,Monthly,Fiber,38,No
2038,Ronith Doshi,Male,38,Karaikudi,Rajasthan,2024-12-25,3,Monthly,5G,35,Yes
2039,Sneha Kamdar,Female,18,Alwar,Rajasthan,2023-11-20,1,Two-Year,Fiber,47,No
2040,Inaya Goswami,Male,54,,Delhi,2023-08-14,4,Two-Year,Fiber,18,No
2041,Pushti Sharma,Male,30,Mangalore,Karnataka,2022-10-22,1,Annual,5G,36,Yes
2042,Shravya Gokhale,Male,38,Hajipur,Maharashtra,2024-12-04,1,Monthly,Fiber,19,No
2043,Jagat Padmanabhan,Male,63,Nadiad,Tamil Nadu,2023-12-09,4,Two-Year,DSL,59,Yes
2044,Hemangini Sule,Male,26,Bally,Madhya Pradesh,2021-11-21,4,Annual,5G,25,No
2045,Nidra Ratti,Female,34,Coimbatore,Tamil Nadu,2025-02-20,2,Annual,None,46,No
2046,Yashawini Aurora,Female,64,Mahbubnagar,Karnataka,2024-08-14,4,Two-Year,Fiber,60,Yes
2047,Urishilla Pradhan,Female,38,Jamnagar,Maharashtra,2021-06-30,4,Monthly,Fiber,57,No
2048,Bakhshi Bhatti,Male,48,Jamnagar,Rajasthan,2021-05-02,1,Annual,5G,40,Yes
2049,Jasmit Boase,Male,56,Tiruppur,Madhya Pradesh,2021-05-04,1,Annual,Fiber,31,No
2050,Jyoti Hari,Male,39,Sirsa,Delhi,2025-01-16,1,Monthly,DSL,23,No
2051,Madhav Mangal,Female,29,Jalna,Tamil Nadu,2021-09-23,4,Monthly,DSL,58,No
2052,Anita Tella,Male,23,Arrah,Karnataka,2021-01-28,3,Monthly,DSL,51,No
2053,Hiral Batta,Female,33,,Tamil Nadu,2024-07-06,2,Annual,DSL,14,No
2054,Jyoti Handa,Female,43,Gudivada,Rajasthan,2021-03-18,1,Monthly,5G,27,No
2055,Meghana Chadha,Male,22,Ongole,Rajasthan,2022-03-08,3,Monthly,Fiber,35,Yes
2056,Gunbir Rau,Male,26,Bangalore,Maharashtra,2023-05-29,2,Monthly,DSL,13,No
2057,Hredhaan Mand,Female,63,Deoghar,Delhi,2023-06-13,1,Monthly,Fiber,55,No
2058,Qabil Taneja,Male,57,Chinsurah,Rajasthan,2023-11-25,3,Monthly,Fiber,36,No
2059,Yash Goda,Female,31,Coimbatore,Maharashtra,2022-03-12,2,Monthly,Fiber,24,No
2060,Chasmum Baria,Male,61,Guntakal,Rajasthan,2024-02-12,1,Two-Year,DSL,33,No
2061,Nicholas Walia,Male,59,Durg,Madhya Pradesh,2023-12-22,1,Monthly,None,49,Yes
2062,Kashvi Mane,Female,47,Pondicherry,Gujarat,2021-02-21,3,Annual,5G,7,No
2063,Eiravati Chowdhury,Male,69,Kirari Suleman Nagar,Maharashtra,2021-04-26,4,Annual,Fiber,9,Yes
2064,Abhiram Kaul,Female,69,Kolhapur,Maharashtra,2021-02-16,4,Annual,5G,50,Yes
2065,Ayush Deshpande,Male,43,Ludhiana,Tamil Nadu,2022-03-14,1,Monthly,Fiber,21,No
2066,Chameli Mody,Female,62,Anantapuram,Rajasthan,2024-12-06,3,Two-Year,5G,32,No
2067,Avi Joshi,Female,46,Saharsa,Maharashtra,2021-04-11,4,Monthly,5G,2,No
2068,Laksh Chakrabarti,Male,36,Jammu,Karnataka,2024-07-26,4,Monthly,Fiber,44,No
2069,Lavanya Sagar,Female,64,Siwan,Madhya Pradesh,2021-04-17,4,Monthly,Fiber,57,No
2070,Laksh Srivastava,Male,25,Patiala,Tamil Nadu,2023-09-10,3,Monthly,Fiber,25,No
2071,Aditya Sur,Male,40,Varanasi,Tamil Nadu,2023-11-25,3,Monthly,Fiber,1,No
2072,Rajeshri Salvi,Male,59,Silchar,Gujarat,2023-09-28,2,Monthly,DSL,11,No
2073,Ojas Dara,Female,52,Burhanpur,Madhya Pradesh,2021-12-25,4,Monthly,Fiber,16,No
2074,Frederick Datta,Female,48,Danapur,Karnataka,2023-06-06,3,Annual,Fiber,23,No
2075,Nirja Pillai,Male,52,Davanagere,Madhya Pradesh,2023-03-11,2,Two-Year,DSL,15,No
2076,Oni Iyengar,Male,49,Kharagpur,Maharashtra,2023-10-23,1,Monthly,5G,27,No
2077,Pallavi Prashad,Female,22,Muzaffarnagar,Gujarat,2025-02-24,2,Monthly,DSL,16,No
2078,Sai Mann,Male,33,Kulti,Karnataka,2024-07-19,4,Annual,Fiber,46,No
2079,Ekansh Salvi,Male,34,Danapur,Gujarat,2024-03-13,3,Annual,Fiber,33,No
2080,Indrajit Ben,Female,49,Hospet,Madhya Pradesh,2022-03-11,4,Monthly,Fiber,39,No
2081,Arin Varughese,Male,55,Jamshedpur,Delhi,2025-01-14,4,Two-Year,Fiber,8,No
2082,Viraj Shankar,Female,49,Ramagundam,Madhya Pradesh,2022-08-27,1,Two-Year,None,48,No
2083,Udyati Rana,Male,69,Buxar,Maharashtra,2022-07-20,3,Annual,Fiber,1,No
2084,Chandran Bhat,Female,37,Mango,Gujarat,2023-07-05,3,Monthly,Fiber,19,No
2085,Sara Salvi,Male,65,Kochi,Delhi,2021-08-16,1,Monthly,,26,No
2086,Vansha Manne,Male,19,Mira-Bhayandar,Maharashtra,2022-06-29,3,Annual,5G,37,Yes
2087,Pushti Sidhu,Female,37,Motihari,Gujarat,2024-05-22,2,Monthly,DSL,58,No
2088,Sanaya Varma,Male,64,Alappuzha,Gujarat,2022-10-10,4,Monthly,5G,55,No
2089,Maya Saran,Female,35,Dehri,Madhya Pradesh,2021-09-05,1,Monthly,DSL,53,No
2090,Janani Prasad,Male,18,Chinsurah,Rajasthan,2024-12-02,1,Monthly,None,47,No
2091,Harish Rout,Female,46,Madanapalle,Gujarat,2023-12-13,4,Monthly,Fiber,3,No
2092,Charita Muni,Female,46,Medininagar,Gujarat,2025-05-19,1,Two-Year,Fiber,24,No
2093,Daksha Acharya,Female,36,Unnao,Tamil Nadu,2021-11-10,3,Two-Year,5G,22,No
2094,Balhaar Aurora,Female,61,Bokaro,Rajasthan,2024-10-29,3,Annual,,1,No
2095,Manan Chaudhary,Male,57,Miryalaguda,Gujarat,2021-02-06,4,Monthly,DSL,39,No
2096,Jagdish Sekhon,Male,23,Motihari,Madhya Pradesh,2022-12-25,1,Monthly,DSL,9,No
2097,Upkaar Hayre,Female,61,Avadi,Tamil Nadu,2025-03-28,2,Annual,DSL,33,No
2098,Karan Venkataraman,Female,56,Barasat,Tamil Nadu,2023-09-07,4,Annual,None,23,No
2099,Matthew Kalita,Female,67,Danapur,Delhi,2021-03-25,3,Annual,None,34,No
2100,Osha Chana,Male,63,Begusarai,Maharashtra,2023-06-19,3,Monthly,Fiber,49,No
2101,Rachit Chander,Male,25,Kadapa,Tamil Nadu,2024-01-23,3,Annual,DSL,49,No
2102,Jason Ram,Male,41,Hindupur,Karnataka,2024-12-09,2,Two-Year,DSL,35,No
2103,Jalsa Johal,Male,37,Chandigarh,Tamil Nadu,2024-09-27,3,Monthly,Fiber,49,No
2104,Mohammed Pandit,Female,31,Howrah,Karnataka,2022-12-20,4,Monthly,Fiber,10,Yes
2105,Ekta Bahri,Female,22,Jehanabad,Rajasthan,2022-07-04,4,Annual,DSL,32,No
2106,Jasmit Shroff,Female,58,Delhi,Delhi,2024-12-15,4,Annual,None,2,No
2107,Urishilla Butala,Male,57,Bettiah,Karnataka,2024-10-03,3,Monthly,Fiber,7,Yes
2108,Osha Master,Male,51,Satara,Delhi,2022-12-16,2,Two-Year,5G,24,No
2109,Ojas Keer,Male,33,Hubli–Dharwad,Delhi,2022-08-10,2,Monthly,Fiber,3,No
2110,Dominic Chana,Female,62,Malda,Delhi,2024-02-26,3,Two-Year,DSL,55,No
2111,Anthony Kalla,Female,24,Jalna,Karnataka,2021-06-01,1,Monthly,Fiber,12,Yes
2112,Balveer Jha,Male,33,Nashik,Karnataka,2025-03-26,1,Monthly,Fiber,39,Yes
2113,Damyanti Kurian,Female,24,Ludhiana,Delhi,2023-11-28,4,Two-Year,5G,42,No
2114,Darsh Gera,Male,44,Erode,Rajasthan,2024-12-21,2,Two-Year,None,36,Yes
2115,Nathaniel Nagi,Male,31,Hosur,Delhi,2024-02-03,3,Two-Year,Fiber,27,Yes
2116,Arjun Prakash,Female,31,,Rajasthan,2021-06-14,2,Monthly,DSL,1,No
2117,Vaishnavi Memon,Male,61,Muzaffarnagar,Maharashtra,2023-07-27,2,Annual,DSL,46,No
2118,Vasana Raman,Female,50,Dharmavaram,Rajasthan,2025-04-17,1,Monthly,Fiber,36,Yes
2119,Matthew Bansal,Male,50,Raipur,Rajasthan,2021-07-31,2,Monthly,Fiber,32,No
2120,Hiral Dua,Female,61,Visakhapatnam,Rajasthan,2022-06-10,2,Monthly,5G,27,No
2121,Michael Mitra,Female,37,Jaipur,Delhi,2023-01-12,3,Monthly,Fiber,60,No
2122,Oeshi Venkataraman,Female,64,Phagwara,Gujarat,2021-05-12,3,Two-Year,Fiber,44,No
2123,Chaitaly Soman,Male,53,Bhubaneswar,Maharashtra,2024-03-21,2,Monthly,None,31,No
2124,Suhani Kala,Male,24,Naihati,Maharashtra,2021-04-06,2,Annual,Fiber,33,Yes
2125,Brinda Sankar,Female,49,Loni,Maharashtra,2025-03-07,3,Annual,Fiber,46,No
2126,Eesha Balasubramanian,Female,65,Chennai,Gujarat,2023-10-10,1,Monthly,5G,58,No
2127,Jasmit Mital,Male,20,Kulti,Maharashtra,2022-06-06,3,Two-Year,DSL,32,Yes
2128,Orinder Deol,Male,56,Bardhaman,Maharashtra,2022-01-09,3,Monthly,DSL,4,No
2129,Ekapad Manda,Male,46,Bongaigaon,Karnataka,2023-11-06,3,Two-Year,Fiber,53,No
2130,Harsh Bhakta,Female,41,Allahabad,Madhya Pradesh,2022-08-31,3,Two-Year,None,25,No
2131,Madhav Iyer,Male,39,Katni,Karnataka,2021-01-18,3,Two-Year,Fiber,39,No
2132,Zaitra Tak,Male,23,Tirunelveli,Delhi,2024-12-03,1,Annual,Fiber,29,Yes
2133,Luke Dani,Female,65,Madhyamgram,Delhi,2023-10-28,4,Monthly,Fiber,57,No
2134,Ekavir Dash,Male,41,Amritsar,Rajasthan,2024-06-22,3,Monthly,DSL,9,No
2135,Jhalak Goel,Male,57,Bhimavaram,Tamil Nadu,2023-09-05,3,Annual,5G,14,No
2136,Ojas Patel,Male,40,Panchkula,Madhya Pradesh,2023-05-29,1,Monthly,Fiber,56,No
2137,Arunima Gara,Female,55,Miryalaguda,Gujarat,2022-08-17,4,Two-Year,Fiber,50,No
2138,Gunbir Upadhyay,Female,27,Chandigarh,Karnataka,2022-10-05,2,Annual,DSL,5,No
2139,Imaran Shankar,Female,33,Aligarh,Delhi,2021-05-09,1,Monthly,None,52,No
2140,Chanakya Patel,Female,28,,Gujarat,2023-03-12,3,Monthly,Fiber,17,No
2141,Ekaja Iyer,Female,49,Bettiah,Maharashtra,2022-03-31,2,Monthly,DSL,32,Yes
2142,Maya Choudhry,Female,62,Belgaum,Gujarat,2023-05-26,1,Annual,DSL,6,No
2143,Ekaja Warrior,Female,23,Bilaspur,Karnataka,2022-07-25,2,Monthly,5G,5,Yes
2144,Vritti Setty,Male,41,Khora ,Madhya Pradesh,2024-01-01,1,Annual,5G,29,Yes
2145,Mohini Nazareth,Male,50,Loni,Tamil Nadu,2023-10-11,1,Annual,Fiber,58,No
2146,Abhimanyu Parekh,Female,68,Raichur,Rajasthan,2024-03-29,2,Monthly,DSL,28,No
2147,Chanchal Bala,Male,29,Pudukkottai,Karnataka,2024-01-16,4,Annual,Fiber,10,No
2148,Praneel More,Male,44,Tadepalligudem,Rajasthan,2022-02-05,2,Annual,DSL,23,Yes
2149,Azad Sandal,Female,55,Patiala,Madhya Pradesh,2022-04-07,2,Monthly,Fiber,49,No
2150,Balveer Dasgupta,Male,35,Bongaigaon,Delhi,2025-04-02,4,Two-Year,Fiber,53,No
2151,Radhika Goel,Male,62,Panihati,Rajasthan,2021-03-30,2,Monthly,Fiber,19,No
2152,Krisha Mani,Male,56,Anand,Delhi,2023-04-03,4,Monthly,None,4,No
2153,Samar Bhargava,Male,30,Khammam,Gujarat,2021-01-06,4,Two-Year,5G,46,No
2154,Ira Seth,Male,57,Ghaziabad,Karnataka,2023-08-03,4,Monthly,,32,No
2155,Mugdha Walia,Female,47,Bhind,Delhi,2021-03-25,3,Monthly,Fiber,20,Yes
2156,Kai Mahal,Female,66,Bhusawal,Maharashtra,2024-06-27,1,Annual,Fiber,46,Yes
2157,Gaurika Goyal,Female,58,Mau,Maharashtra,2024-12-10,3,Annual,Fiber,28,No
2158,Akshay Bahri,Male,69,Saharanpur,Tamil Nadu,2024-01-01,1,Monthly,DSL,54,No
2159,Jagdish Rajagopalan,Female,30,Bettiah,Gujarat,2022-09-13,3,Monthly,5G,60,No
2160,Samesh Khanna,Male,51,Lucknow,Delhi,2024-02-10,4,Monthly,5G,36,No
2161,Chaitanya Khanna,Male,53,Miryalaguda,Tamil Nadu,2021-06-21,3,Annual,None,23,No
2162,Rajeshri Bahri,Male,47,Kamarhati,Maharashtra,2022-11-30,1,Annual,Fiber,3,No
2163,Kashish Vaidya,Male,42,Jalgaon,Tamil Nadu,2021-09-30,3,Annual,5G,24,No
2164,Xiti Biswas,Female,19,Raiganj,Tamil Nadu,2022-06-14,2,Annual,5G,2,No
2165,Saumya Murty,Female,53,Mirzapur,Delhi,2021-11-15,2,Monthly,DSL,18,No
2166,Max Maharaj,Male,35,Junagadh,Delhi,2024-01-11,4,Monthly,None,49,No
2167,Xalak Memon,Female,22,Ramagundam,Delhi,2024-01-04,3,Monthly,None,32,No
2168,Alexander Sant,Male,36,Amritsar,Gujarat,2022-03-05,3,Monthly,5G,48,Yes
2169,Baljiwan Chada,Female,59,Berhampore,Rajasthan,2025-01-23,1,Annual,Fiber,46,Yes
2170,Sneha Dada,Female,35,Bihar Sharif,Tamil Nadu,2023-04-27,1,Annual,Fiber,48,No
2171,Qushi Bhatt,Male,49,Davanagere,Tamil Nadu,2024-10-01,3,Monthly,None,48,No
2172,Kevin Savant,Female,38,Katihar,Gujarat,2021-09-06,1,Two-Year,Fiber,30,Yes
